ticker,company,gics_sector,source
GS,Goldman Sachs,Banks,覆盖补充
MS,Morgan Stanley,Banks,覆盖补充
SCHW,Charles Schwab,Banks,覆盖补充
PNC,PNC Financial,Banks,覆盖补充
USB,US Bancorp,Banks,覆盖补充
TFC,Truist,Banks,覆盖补充
BX,Blackstone,Diversified Financials,覆盖补充
KKR,KKR,Diversified Financials,覆盖补充
APO,Apollo Global,Diversified Financials,覆盖补充
ARES,Ares Management,Diversified Financials,覆盖补充
BLK,BlackRock,Diversified Financials,覆盖补充
TROW,T. Rowe Price,Diversified Financials,覆盖补充
BEN,Franklin Resources,Diversified Financials,覆盖补充
ICE,Intercontinental Exchange,Diversified Financials,覆盖补充
CME,CME Group,Diversified Financials,覆盖补充
MCO,Moody's,Diversified Financials,覆盖补充
XOM,Exxon Mobil,Energy,覆盖补充
CVX,Chevron,Energy,覆盖补充
COP,ConocoPhillips,Energy,覆盖补充
OXY,Occidental,Energy,覆盖补充
SLB,SLB,Energy,覆盖补充
HAL,Halliburton,Energy,覆盖补充
BKR,Baker Hughes,Energy,覆盖补充
KMI,Kinder Morgan,Energy,覆盖补充
WMB,Williams Companies,Energy,覆盖补充
OKE,ONEOK,Energy,覆盖补充
PAA,Plains All American,Energy,覆盖补充
LIN,Linde,Materials,覆盖补充
APD,Air Products,Materials,覆盖补充
SHW,Sherwin-Williams,Materials,覆盖补充
ECL,Ecolab,Materials,覆盖补充
DD,DuPont,Materials,覆盖补充
DOW,Dow Inc,Materials,覆盖补充
FCX,Freeport-McMoRan,Materials,覆盖补充
SCCO,Southern Copper,Materials,覆盖补充
TECK,Teck Resources,Materials,覆盖补充
GOLD,Barrick Gold,Materials,覆盖补充
AEM,Agnico Eagle,Materials,覆盖补充
WPM,Wheaton Precious,Materials,覆盖补充
RGLD,Royal Gold,Materials,覆盖补充
HON,Honeywell,Capital Goods,覆盖补充
EMR,Emerson Electric,Capital Goods,覆盖补充
ROK,Rockwell Automation,Capital Goods,覆盖补充
PH,Parker Hannifin,Capital Goods,覆盖补充
ITW,Illinois Tool Works,Capital Goods,覆盖补充
DOV,Dover,Capital Goods,覆盖补充
IR,Ingersoll Rand,Capital Goods,覆盖补充
GD,General Dynamics,Capital Goods,覆盖补充
LMT,Lockheed Martin,Capital Goods,覆盖补充
NOC,Northrop Grumman,Capital Goods,覆盖补充
LHX,L3Harris,Capital Goods,覆盖补充
TDG,TransDigm,Capital Goods,覆盖补充
HEI,HEICO,Capital Goods,覆盖补充
AXON,Axon Enterprise,Capital Goods,覆盖补充
SNOW,Snowflake,Software Services,覆盖补充
NET,Cloudflare,Software Services,覆盖补充
DDOG,Datadog,Software Services,覆盖补充
ZS,Zscaler,Software Services,覆盖补充
PANW,Palo Alto Networks,Software Services,覆盖补充
S,SentinelOne,Software Services,覆盖补充
TWLO,Twilio,Software Services,覆盖补充
HUBS,HubSpot,Software Services,覆盖补充
WDAY,Workday,Software Services,覆盖补充
SAP,SAP,Software Services,覆盖补充
PSFE,Paysafe,Software Services,覆盖补充
SHOP,Shopify,Software Services,覆盖补充
DUK,Duke Energy,Utilities,覆盖补充
SO,Southern Company,Utilities,覆盖补充
D,Dominion Energy,Utilities,覆盖补充
AEP,American Electric Power,Utilities,覆盖补充
EXC,Exelon,Utilities,覆盖补充
SRE,Sempra,Utilities,覆盖补充
PEG,Public Service Enterprise,Utilities,覆盖补充
ED,Consolidated Edison,Utilities,覆盖补充
AWK,American Water Works,Utilities,覆盖补充
ES,Eversource,Utilities,覆盖补充
NSC,Norfolk Southern,Transportation,覆盖补充
ODFL,Old Dominion Freight,Transportation,覆盖补充
XPO,XPO Logistics,Transportation,覆盖补充
CHRW,C.H. Robinson,Transportation,覆盖补充
EXPD,Expeditors,Transportation,覆盖补充
DAL,Delta Air Lines,Transportation,覆盖补充
UAL,United Airlines,Transportation,覆盖补充
AAL,American Airlines,Transportation,覆盖补充
ALK,Alaska Air,Transportation,覆盖补充
PLD,Prologis,Real Estate,覆盖补充
SPG,Simon Property,Real Estate,覆盖补充
O,Realty Income,Real Estate,覆盖补充
PSA,Public Storage,Real Estate,覆盖补充
AVB,AvalonBay,Real Estate,覆盖补充
EQR,Equity Residential,Real Estate,覆盖补充
INVH,Invitation Homes,Real Estate,覆盖补充
SBAC,SBA Communications,Real Estate,覆盖补充
WELL,Welltower,Real Estate,覆盖补充
VTR,Ventas,Real Estate,覆盖补充
ARE,Alexandria Real Estate,Real Estate,覆盖补充
MDLZ,Mondelez,Food Beverage,覆盖补充
GIS,General Mills,Food Beverage,覆盖补充
K,Kellanova,Food Beverage,覆盖补充
HSY,Hershey,Food Beverage,覆盖补充
KHC,Kraft Heinz,Food Beverage,覆盖补充
CAG,Conagra,Food Beverage,覆盖补充
SJM,J.M. Smucker,Food Beverage,覆盖补充
TSN,Tyson Foods,Food Beverage,覆盖补充
HRL,Hormel,Food Beverage,覆盖补充
PM,Philip Morris,Food Beverage,覆盖补充
MO,Altria,Food Beverage,覆盖补充
BTI,British American Tobacco,Food Beverage,覆盖补充
CL,Colgate-Palmolive,Household Personal,覆盖补充
KMB,Kimberly-Clark,Household Personal,覆盖补充
CHD,Church&Dwight,Household Personal,覆盖补充
SYY,Sysco,Household Personal,覆盖补充
USFD,US Foods,Household Personal,覆盖补充
PFGC,Performance Food Group,Household Personal,覆盖补充
COTY,Coty,Household Personal,覆盖补充
TSEM,Tower Semiconductor,Semiconductors,覆盖补充
WOLF,Wolfspeed,Semiconductors,覆盖补充
ALGM,Allegro MicroSystems,Semiconductors,覆盖补充
SLAB,Silicon Labs,Semiconductors,覆盖补充
SYNA,Synaptics,Semiconductors,覆盖补充
SGH,SMART Global,Semiconductors,覆盖补充
MPWR,Monolithic Power,Semiconductors,覆盖补充
NXPI,NXP Semiconductors,Semiconductors,覆盖补充
MCHP,Microchip,Semiconductors,覆盖补充
ADI,Analog Devices,Semiconductors,覆盖补充
TXN,Texas Instruments,Semiconductors,覆盖补充
SWKS,Skyworks,Semiconductors,覆盖补充
QRVO,Qorvo,Semiconductors,覆盖补充
SMTC,Semtech,Semiconductors,覆盖补充
LSCC,Lattice Semiconductor,Semiconductors,覆盖补充
PSTG,Pure Storage,Tech Hardware,覆盖补充
NTAP,NetApp,Tech Hardware,覆盖补充
GRMN,Garmin,Tech Hardware,覆盖补充
LOGI,Logitech,Tech Hardware,覆盖补充
